"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]"
"13717","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Viridian Energy","12 Month Value Fixed","0.1220","0.1020","0.1020","","False","False","1","Fixed","50","12","199.00","http://www.viridian.com","","https://enroll.viridian.com/docs/default-source/terms-condidtions/tx---terms-amp-conditions.pdf?sfvrsn=14","False","","https://enroll.viridian.com/view-efl?planRateId=178326&brand=Viridian","https://enroll.viridian.com/?Q=SWQ9QTEwMDAwMDB8Y29tbW9kaXR5Y2VydD1UfHNvbGFyY2VydD1UfHRzPTEvMTQvMjAxNiA4OjE0OjE3IEFNfExhbmc9RU4%3D","","(844) 237-3658","TRUE","FALSE"
"13728","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FRONTIER UTILITIES","Your Green Energy 6","0.1200","0.0600","0.1050","","False","False","1","Fixed","100","6","150.00","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&Promo_Code=YGE6CN&Ref_code=PTC","Frontier Utilities is the winner of the 2014, 2015 & 2016 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=YGE6CN&tdspcode=CNP","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&Promo_Code=YGE6CN&Ref_code=PTC","","","TRUE","FALSE"
"13738","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","STARTEX POWER","3 Month Texas Wind Power (No Min Usage Fee)","0.0920","0.0860","0.0840","","False","False","1","Fixed","100","3","50.00","http://www.startexpower.com","This offer is for first time customers only who enroll through the Power to Choose website. Check out our other great rates available! http://www.startexpower.com","https://signup.startexpower.constellation.com/Contract/00PMA.pdf/?language=EN","False","","https://signup.startexpower.constellation.com/Contract/00WSE.pdf/?language=EN","https://shop.startexpower.com/PowerToChoose/","","(855) 797-8465","TRUE","FALSE"
"13767","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant Solar Sell Back plan","0.1130","0.1070","0.1040","","False","False","2","Indexed","10","0","0.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&fromLP=ptc&txtPromocode=WA7DXR&sid=ADM_2014_SellBackPlan","The Reliant Solar Sell Back plan is for people with solar PV systems installed at their home. Sign up for the Reliant Solar Sell Back plan and complete your Grid Contribution Agreement to have sell-back savings automatically credited to your monthly Reliant bill for surplus electricity generated and returned to the grid. *Price changes on the 15th of every month. Price is determined on the monthly closing NYMEX natural gas prices and can vary greatly month to month.**A dual-register meter beyond the Smart Meter may be required to measure generation and consumption. The customer’s home generation system must be connected to the grid by their TDSP to receive monthly payments for their surplus generation as reported by their TDSP. The customer must be located in a competitive ERCOT market.","http://www.reliant.com/files/09017518806d9b7f.pdf","False","","https://www.reliant.com/files/0901751880db3fca.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&fromLP=ptc&txtPromocode=WA7DXR&sid=ADM_2014_SellBackPlan","","(866) 735-1214","FALSE","FALSE"
"13772","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant 100% Solar 12 plan","0.1180","0.1120","0.1090","","False","False","1","Fixed","100","12","150.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&txtPromocode=WAC6F9 &fromLP=ptc&sid=A3P_2016Nov_PTC_SolarPlan","This offer is for new customers only enrolling through Power to Choose. Get a fixed price plan for 12 months and support clean, 100% solar energy. Reliant purchases solar energy credits sufficient to match the electricity consumption of our customers who purchase solar plans. Your actual price will vary with usage and can change to reflect changes in law or regulatory charges.","http://www.reliant.com/files/09017518806d9b7f.pdf","False","","https://www.reliant.com/files/09017518812ab207.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&txtPromocode=WAC6F9 &fromLP=ptc&sid=A3P_2016Nov_PTC_SolarPlan","","(866) 735-1214","TRUE","FALSE"
"13832","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant SmartStart Plan","0.0990","0.0990","0.0990","We’ll match your initial payment up to $150 with a credit if made on the same day as enrollment**
","True","False","0","Variable","10","1","0.00","http://www.reliant.com/en/public/reliant-smartstart-plan.jsp?txtPromocode=WM0529&sid=APR_2011SmartStartPTC","This offer is for new customers only enrolling through Power to Choose. This pay-as-you-go plan lets you begin electricity service without a security deposit. Simply make an initial account payment, and your electricity usage will be subtracted from your balance. Set up daily usage notifications and low balance alerts to help you manage your costs. This plan requires customers to have a provisioned Smart Meter and you must maintain a positive balance to avoid interruption of service. Except for price changes allowed by law or regulatory action after the issue date, this price is the price that will be applied on your first billing day. This price may change on the first of each calendar month at Reliant's sole discretion. Please review the historical price of this product available at reliant.com/smartstart/pricing/historical or call 1-866- 222-7100.**To receive a matching credit, your initial payment must be on the same day as enrollment and be at least $30. The maximum matching credit is $ 150. Only the initial payment will be matched, subsequent payments are not eligible for the matching credit.","http://www.reliant.com/files/090175188091fa21.pdf","False","","http://www.reliant.com/files/09017518812f446f.pdf","http://www.reliant.com/en/public/reliant-smartstart-plan.jsp?txtPromocode=WM0529&sid=APR_2011SmartStartPTC","https://www.reliant.com/en/Images/R1F1738aSmartStart_Disclosure_Statement-2.pdf","(855) 350-8650","TRUE","TRUE"
"13787","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FRONTIER UTILITIES","Your Green Energy 3","0.1000","0.0500","0.1000","","False","False","1","Fixed","100","3","75.00","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&Promo_Code=YGE3CN&Ref_code=PTC","Frontier Utilities is the winner of the 2014, 2015 & 2016 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=YGE3CN&tdspcode=CNP","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&Promo_Code=YGE3CN&Ref_code=PTC","","","TRUE","FALSE"
"13795","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FRONTIER UTILITIES","Certified Green 6","0.1080","0.0540","0.1020","","False","False","1","Fixed","100","6","150.00","https://portal.frontierutilities.com/WebEnrollment/Landingpage.aspx?Ref_ID=PTC&promo_code=CG6CN&tdsp_code=CNP","Frontier Utilities is the winner of the 2014, 2015 & 2016 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=CG6CN&tdspcode=CNP","https://portal.frontierutilities.com/WebEnrollment/Landingpage.aspx?Ref_ID=PTC&promo_code=CG6CN&tdsp_code=CNP","","","TRUE","FALSE"
"13803","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FRONTIER UTILITIES","Straight Power 24","0.2900","0.1450","0.0730","","False","False","1","Fixed","6","24","200.00","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&Promo_Code=SP24CN&Ref_code=PTC","Frontier Utilities is the winner of the 2014, 2015 & 2016 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=SP24CN&tdspcode=CNP","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&Promo_Code=SP24CN&Ref_code=PTC","","","TRUE","FALSE"
"13899","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TXU ENERGY","TXU Energy Solar Value 12","0.1350","0.0890","0.1070","A bill credit of $30 will be applied for each billing cycle in which usage is 800 kWh or more.","False","False","1","Fixed","25","12","150.00","http://www.txu.com/ptc/solarvalue12","Lock in a low rate and support Texas solar energy. TXU Energy Solar Value 12SM is a fixed rate plan that has a minimum term of 12 months and an early cancellation fee of $150. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges as described in the Electricity Facts Label (EFL). See the Terms of Service Agreement and Electricity Facts Label for more details.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","http://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPX30SOLVL12AB&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP","http://www.txu.com/ptc/solarvalue12","","(855) 847-6135","FALSE","TRUE"
"13852","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DISCOUNT POWER","Economy - 12","0.0610","0.1050","0.1230","","False","False","1","Fixed","16","12","99.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15636","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=77082&PromoCode=PTCCNPECO&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE"
"13853","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DISCOUNT POWER","Economy - 24","0.0610","0.1050","0.1230","","False","False","1","Fixed","16","24","125.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15637","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=77082&PromoCode=PTCCNPECO&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE"
"13944","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SPARK ENERGY LLC","Prepare and Protect 12","0.1150","0.0910","0.0880","A monthly fee of $8.99 applies when usage is below 1,000 kWh. ","False","False","1","Fixed","12","12","175.00","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/21303/TOS/ptc-all/CPE/Electric/77029","False","","https://www.sparkenergy.com/api/enrollment-product-document/21303/EFL/ptc-all/CPE/Electric/77029","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77029&productid=21303&commodity=Electric&market=CPE&utilityId=3&promoCode=ptc-all&brk_source=","","(877) 346-0861","TRUE","TRUE"
"13959","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","JUST ENERGY","Texas Essentials 12 ","0.1290","0.1090","0.1090","A $9.95 base charge will apply if the usage is less than 1000 kWh ","False","False","1","Fixed","11","12","$175.00 per ESIID","http://www.justenergy.com","Available for new customers only. This program includes additional fees. Please refer to the facts label for additional details. Call our New Customer Hotline 1-877-587-8674.","http://bit.ly/1dLfe7m","False","","http://bit.ly/2vFgdSY","http://www.justenergy.com/p/ptc","","(866) 587-8674","FALSE","TRUE"
"13976","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Circular Energy","Circular Organic 12 Month","0.0980","0.0890","0.0850","","False","False","1","Fixed","100","12","125.00","www.circularenergy.com","This is a 100% renewable product.  You will receive all notifications/invoices via email only.","https://circularenergy.com/wp-content/uploads/2016/10/Circular-Energy-TOS-10.1.16-.pdf","False","","https://empowerdocs.blob.core.windows.net/0788177871000/Circular%20Organic%2012%20Month%20Plan%20CenterPoint_2519052934703068205_EFLEnglish.pdf","https://emsigner-circular.azurewebsites.net/#/","","(844) 776-7693","FALSE","FALSE"
"13977","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Circular Energy","Circular Organic 24 Month","0.0980","0.0890","0.0850","","False","False","1","Fixed","100","24","225.00","www.circularenergy.com","This is a 100% renewable product.  You will receive all notifications/invoices via email only.","https://circularenergy.com/wp-content/uploads/2016/10/Circular-Energy-TOS-10.1.16-.pdf","False","","https://empowerdocs.blob.core.windows.net/0788177871000/Circular%20Organic%2024%20Month%20Plan%20CenterPoint_2519052898338866259_EFLEnglish.pdf","https://emsigner-circular.azurewebsites.net/#/","","(844) 776-7693","FALSE","FALSE"
"14010","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Energy","Texans Simple Savings 24","0.0890","0.0890","0.0890","","False","False","1","Fixed","11","24","295.00","mytexansenergy.com","","https://mytexansenergy.com/media/40351/Res_TOS_06262015.pdf","False","","https://mytexansenergy.com/media/Simple_Savings_24_CNP_06132017.pdf","https://mytexansenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaTxMeg&process=enroll&enrolldata=&promo=SimpleSavings24","","(855) 508-3926","TRUE","FALSE"
"14005","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Energy","Texans Simple Savings 12","0.0890","0.0890","0.0890","","False","False","1","Fixed","11","12","150.00","mytexansenergy.com","","https://mytexansenergy.com/media/40351/Res_TOS_06262015.pdf","False","","https://mytexansenergy.com/media/Simple_Savings_12_CNP_06132017.pdf","https://mytexansenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaTxMeg&process=enroll&enrolldata=&promo=SimpleSavings12","","(855) 508-3926","TRUE","FALSE"
"14020","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DISCOUNT POWER","Super Saver - 36","0.0870","0.0810","0.0780","","False","False","1","Fixed","16","36","149.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15576","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=77082&PromoCode=PTCCNPSSR&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE"
"14022","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DISCOUNT POWER","Clean Plus - 36","0.0870","0.0810","0.0780","","False","False","1","Fixed","100","36","149.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15850","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=77082&PromoCode=PTCCNPCPL&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE"
"14024","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DISCOUNT POWER","TRUE FIXED - NO GIMMICKS - 36","0.0900","0.0900","0.0900","","False","False","1","Fixed","16","36","149.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check.(See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=15433","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=77082&PromoCode=PTCCNPSAVR&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(866) 750-7775","FALSE","FALSE"
